Course Name,Course Description,Credits,Section Type,CRN,Available Seats,Total Seats,Days,Time,Location,Instructor,Requirements
SCAN 401,Research,1.00-21.00,Lecture,14651,10,10,tba,tba,tba,STAFF,N/A
SCAN 403,Thesis,1.00-12.00,Lecture,14652,10,10,tba,tba,tba,STAFF,N/A
SCAN 405,Reading,1.00-21.00,Lecture,14653,10,10,tba,tba,tba,STAFF,N/A
SCAN 406,Practicum,1.00-12.00,Lecture,14654,10,10,tba,tba,tba,STAFF,N/A
SOC 207,Social Inequality >2 >US,4.00,Lecture,14674,2,300,1400-1520,tr,156 STB,Cupo D,!U
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14675,0,30,1600-1650,r,121 MCK,Pedraza A,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14676,0,30,1600-1650,r,107 PETR,Richardson D,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14679,0,30,0900-0950,f,121 MCK,Pedraza A,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14680,0,30,1000-1050,f,123 MCK,Betts M,!U
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14681,0,30,1000-1050,f,103 PETR,Richardson D,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14682,0,30,1100-1150,f,123 MCK,Betts M,!U
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14683,0,30,1100-1150,f,103 PETR,Guerra U,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14684,1,30,1200-1250,f,123 MCK,Capili C,!U
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14685,1,30,1200-1250,f,103 PETR,Guerra U,N/A
SOC 207,Social Inequality >2 >US,4.00,+ Dis,14686,0,30,1300-1350,f,123 MCK,Capili C,!U
SOC 304,Commun Envir & Society >2,4.00,Lecture,14687,2,100,1000-1120,mw,211 LIL,Lievanos R,8
SOC 310,Social Theory,4.00,Lecture,14688,0,90,1400-1520,mw,128 CHI,Lievanos R,8
SOC 311,Research Methods,4.00,Lecture,14689,0,70,1000-1120,tr,141 ALL,Hollander J,!8
SOC 312,Statistical Analy Soc,4.00,Lecture,14691,42,75,0900-1150,f,240C MCK,Gullickson A,N/A
SOC 313,Soc Iss & Movements >2,4.00,Lecture,14692,6,100,1600-1720,mw,245 STB,Norgaard K,N/A
SOC 317,Soc of Mass Media >2,4.00,Lecture,15721,4,110,1600-1720,tr,110 FEN,Replogle E,!
SOC 328,Self and Society >2,4.00,Lecture,15722,0,103,1400-1520,mw,211 LIL,Pascoe C,N/A
SOC 345,Race and Ethnicity >2 >AC >US,4.00,Lecture,14694,8,80,1400-1520,tr,302 GER,Shiao J,9
SOC 346,Work & Occupations >2,4.00,Lecture,14695,0,100,1400-1520,mw,145 STB,Harrison J,N/A
SOC 380,Intro Dev Contrl Crime >2,4.00,Lecture,14698,0,110,1400-1520,mw,221 ALL,Wiley S,N/A
SOC 385,Medical Sociology,4.00,Lecture,14699,23,110,1200-1320,tr,220 HED,Replogle E,N/A
SOC 401,Research,1.00-21.00,Lecture,14700,20,20,tba,tba,tba,STAFF,N/A
SOC 403,Thesis,1.00-12.00,Lecture,14701,13,20,tba,tba,tba,STAFF,N/A
SOC 404,Internship,1.00-12.00,Lecture,14702,20,20,-,N/A,N/A,Vasquez Tokos J,N/A
SOC 405,Reading,1.00-21.00,Lecture,14703,20,20,tba,tba,tba,STAFF,N/A
SOC 406,Prac Peer Ldrs Prgrm,1.00,Lecture,14704,17,20,-,N/A,N/A,Vasquez Tokos J,N/A
SOC 407,Sem Honors Thesis,2.00,Lecture,14705,14,20,1200-1350,r,714 PLC,Vasquez Tokos J,!
SOC 416,Top Environmental Soc,4.00,Lecture,15723,2,40,1000-1120,mw,41 LIB,Norgaard K,N/A
SOC 445,Top Race & Ethnicity >AC >US,4.00,Lecture,14708,29,40,1000-1120,mw,105 ESL,Aguilera M,!
SOC 446,Top Iss Soc of Work,4.00,Lecture,15724,22,40,1600-1720,tr,191 ANS,Issar S,!
SOC 451,Social Stratification,4.00,Lecture,15725,24,40,1200-1320,mw,185 LIL,Aguilera M,!
SOC 457,Sex & Society,4.00,Lecture,15726,0,40,1600-1720,mw,260 CON,Dreon B,!9
SOC 459,Top Anticolonial Tech,4.00,Lecture,16071,27,40,1400-1520,tr,105 ESL,Hernandez Vidal N,N/A
SOC 484,Top Punishmnt & Cntrl,4.00,Lecture,14713,0,40,1200-1320,mw,140 ALL,Wiley S,N/A
SPAN 101,1st Year Spanish,5.00,Lecture,14733,0,20,0800-0850,mtwr,151 MCK,Ellister P,!
SPAN 101,1st Year Spanish,5.00,Lecture,14735,1,26,1000-1050,mtwr,340 TYKE,Guevara M,!
SPAN 101,1st Year Spanish,5.00,Lecture,14736,0,26,1100-1150,mtwr,102 PETR,Christian S,!
SPAN 101,1st Year Spanish,5.00,Lecture,14737,1,26,1100-1150,mtwr,230 LA,Chirinos Delgado G,!
SPAN 101,1st Year Spanish,5.00,Lecture,14738,0,26,1200-1250,mtwr,112 WIL,Carrion Perez G,!
SPAN 101,1st Year Spanish,5.00,Lecture,14739,0,26,1200-1250,mtwr,340 TYKE,Reilly C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14740,1,26,1300-1350,mtwr,112 WIL,Barahona Barahona O,!
SPAN 101,1st Year Spanish,5.00,Lecture,14741,0,26,1300-1350,mtwr,103 PETR,Reeves C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14741,0,26,1300-1350,mtwr,103 PETR,Reeves C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14742,1,26,1400-1450,mtwr,45 COL,Chirinos Delgado G,!
SPAN 101,1st Year Spanish,5.00,Lecture,14743,1,26,1500-1550,mtwr,45 COL,Chirinos Delgado G,!
SPAN 101,1st Year Spanish,5.00,Lecture,14744,0,26,1000-1050,mtwr,230 LA,Solorzano N,!
SPAN 101,1st Year Spanish,5.00,Lecture,14745,0,26,1200-1250,mtwr,102 PETR,Christian S,!
SPAN 101,1st Year Spanish,5.00,Lecture,14746,1,26,1100-1150,mtwr,233 TYKE,Reilly C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14747,0,26,1000-1050,mtwr,151 STB,Manning C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14748,0,26,0900-0950,mtwr,102 PETR,Torres P,!
SPAN 101,1st Year Spanish,5.00,Lecture,14749,0,26,1600-1650,mtwr,45 COL,Reeves C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14750,1,26,1400-1450,mtwr,107 PETR,Reilly C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14751,1,26,1300-1350,mtwr,102 PETR,Reilly C,!
SPAN 101,1st Year Spanish,5.00,Lecture,14752,0,26,0900-0950,mtwr,158 MCK,Hara V,!
SPAN 101,1st Year Spanish,5.00,Lecture,14753,2,26,0800-0850,mtwr,158 MCK,Rogers I,!
SPAN 101,1st Year Spanish,5.00,Lecture,14754,0,26,1000-1050,mtwr,251 STB,Hernandez Viera A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14755,6,26,0800-0850,mtwr,240 TYKE,Acero Ayuda A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14756,3,26,0800-0850,mtwr,340 TYKE,Velasco J,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14757,1,26,0900-0950,mtwr,202 CAS,Vidal Collados Y,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14758,4,26,0900-0950,mtwr,105 PETR,O'Ryan A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14759,2,26,0900-0950,mtwr,233 TYKE,Velasco J,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14760,2,26,1000-1050,mtwr,103 PETR,Velasco J,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14761,0,26,1000-1050,mtwr,199 ESL,Henriquez P,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14762,1,26,1100-1150,mtwr,251 STB,Rothgery A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14763,2,26,1100-1150,mtwr,199 ESL,Vidal Collados Y,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14764,2,26,1200-1250,mtwr,151 STB,Rothgery A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14765,0,26,1200-1250,mtwr,202 CAS,Aldana Rogers M,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14766,0,26,1300-1350,mtwr,151 STB,Gallardo Garcia Y,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14767,2,26,1300-1350,mtwr,202 CAS,Aldana Rogers M,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14768,1,26,1400-1450,mtwr,112 WIL,Baudoin Teran M,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14769,0,26,1400-1450,mtwr,44 COL,Christian S,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14770,0,26,1400-1450,mtwr,101 PETR,Reeves C,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14771,4,26,1500-1550,mtwr,157 MCK,Zabala G,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14772,0,26,1500-1550,mtwr,103 PETR,Aldana Rogers M,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,14773,3,26,1600-1650,mtwr,157 MCK,Zabala G,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,16601,5,26,1000-1050,mtwr,142 HED,Marin A,!
SPAN 201,2nd Year Spanish >1,4.00,Lecture,16602,7,26,0900-0950,mtwr,303 GER,Macedo Janto G,!
SPAN 218,Latino Heritage I >1 >AC >US,5.00,Lecture,14778,0,15,0900-0950,mtwr,206 FR,Quarles H,!
SPAN 218,Latino Heritage I >1 >AC >US,5.00,Lecture,14779,0,15,1000-1050,mtwr,206 FR,Quarles H,!
SPAN 301,Identidades Hispanas >1,4.00,Lecture,14781,1,22,1100-1150,mwf,246 GER,Whalen N,!
SPAN 301,Identidades Hispanas >1,4.00,Lecture,14782,2,22,1200-1320,tr,158 MCK,Arroyo R,!
SPAN 301,Identidades Hispanas >1,4.00,Lecture,14783,0,22,1400-1520,tr,158 MCK,Arroyo R,!
SPAN 303,Expresiones Artisticas >1,4.00,Lecture,14784,0,22,1200-1320,mw,199 ESL,Quarles H,!
SPAN 303,Expresiones Artisticas >1,4.00,Lecture,14785,0,22,1100-1150,mwf,340 TYKE,Devereaux J,!
SPAN 305,Cambios Sociales >1 >GP >IC,4.00,Lecture,14787,2,22,1300-1350,mwf,103 GSH,Devereaux J,!
SPAN 305,Cambios Sociales >1 >GP >IC,4.00,Lecture,14788,2,22,1400-1450,mwf,103 GSH,Devereaux J,!
SPAN 305,Cambios Sociales >1 >GP >IC,4.00,Lecture,16578,1,15,1400-1520,tr,347 MCK,Sepulveda J,!
SPAN 308,Comunidades Bilingues >2 >GP >IP,4.00,Lecture,14790,3,20,0830-0950,mw,225 FR,Arias Anrango R,!
SPAN 308,Comunidades Bilingues >2 >GP >IP,4.00,Lecture,14791,1,20,1000-1120,mw,112 WIL,Arias Anrango R,!
SPAN 308,Comunidades Bilingues >2 >GP >IP,4.00,Lecture,14792,0,20,1000-1120,tr,151 MCK,Howarth K,!
SPAN 308,Comunidades Bilingues >2 >GP >IP,4.00,Lecture,14793,1,20,1200-1320,tr,151 MCK,Howarth K,!
SPAN 311,Adv Writing in Spanish,4.00,Lecture,14795,1,18,1400-1550,mw,221 FR,Rothgery A,!
SPAN 320,Intens Grammar Review,4.00,Lecture,14798,2,22,1200-1320,mw,121 MCK,Zabala G,!
SPAN 342,Hispanic Cul Lit II >1 >GP >IC,4.00,Lecture,14802,0,22,1000-1120,tr,303 GER,Sepulveda J,!
SPAN 342,Hispanic Cul Lit II >1 >GP >IC,4.00,Lecture,14803,4,20,1200-1320,tr,361 PLC,Sepulveda J,!
SPAN 343,Hispanic Cul Lit III >1 >GP >IC,4.00,Lecture,14804,1,18,1200-1320,mw,106 FR,Henriquez P,!8
SPAN 348,US Latino Lit & Cul >1 >AC >US,4.00,Lecture,14806,0,23,1400-1520,tr,102 PETR,Garcia-Caro P,!
SPAN 351,Intro to Theater >1,4.00,Lecture,16023,0,20,1000-1120,mw,132 GSH,Gladhart A,!9
SPAN 403,Thesis,3.00-6.00,Lecture,14808,15,15,tba,tba,tba,STAFF,N/A
SPAN 405,Reading,1.00-6.00,Lecture,14809,15,15,tba,tba,tba,STAFF,N/A
SPAN 406,Practicum,2.00,Lecture,14810,15,15,tba,tba,tba,STAFF,N/A
SPAN 420,Top Heritage Lang Ed,4.00,Lecture,14812,0,15,1600-1720,tr,159 MCK,Loza S,!
SPAN 425,Literary Translation,4.00,Lecture,16026,0,15,1400-1650,w,222 LIB,Gladhart A,!9
SPAN 490,Top Cuban Revolution >GP >IC,4.00,Lecture,16311,6,22,1200-1320,mw,104 CON,Millar L,!
SPED 401,Research,1.00-12.00,Lecture,14834,10,10,tba,tba,tba,STAFF,N/A
SPED 405,Reading,1.00-21.00,Lecture,14835,10,10,tba,tba,tba,STAFF,N/A
SPED 406,Practicum,1.00-12.00,Lecture,14837,15,15,tba,tba,tba,STAFF,$
SPED 420,Applied Exp Spec Educ,1.00-6.00,Lecture,15897,19,55,-,N/A,N/A,Jamgochian E,8
SPED 436,Adv Behav/Class Mgmt,3.00,Lecture,14841,3,15,1600-1850,t,116 ED,Marshall K,!
SPED 440,Early Literacy Div Lrn,4.00,Lecture,14842,0,7,1700-1850,mw,115 ED,Duran L,N/A
SPED 488,Top Prof Prac K12,3.00,Lecture,14847,2,2,1800-2050,m,116 ED,Reardon K,!8
SPSY 401,Research,1.00-12.00,Lecture,14912,10,10,tba,tba,tba,STAFF,N/A
SPSY 410,Sch-Bsed Mntl Hlth Pro,3.00,Lecture,14914,4,5,1600-1850,r,340 HED,Rodriguez G,8
STAT 243Z,Elem Statistics I >4,4.00,Lecture,15831,15,394,0830-0950,mw,156 STB,Harker H,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15832,0,30,0800-0850,r,106 CON,Hoffman H,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15833,0,28,0800-0850,r,254 STB,Cheng J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15834,0,28,0800-0850,r,112 WIL,Haight S,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15836,0,28,0900-0950,r,122 MCK,Ozbek A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15837,0,29,0900-0950,r,105 FEN,Haight S,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15838,0,28,0900-0950,r,254 STB,Cheng J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15840,0,28,1700-1750,w,112 WIL,Haight S,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15841,9,28,1700-1750,w,201 CON,Cheng J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15842,3,28,1700-1750,w,106 CON,Hoffman H,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15844,1,28,1600-1650,w,201 CON,Cheng J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15845,0,28,1600-1650,w,373 MCK,Haight S,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15846,1,28,1600-1650,w,203 CON,Hoffman H,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15848,1,28,0800-0850,r,122 MCK,Ozbek A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15849,0,28,0900-0950,r,251 STB,Hoffman H,!
STAT 243Z,Elem Statistics I >4,4.00,Lecture,15850,91,464,1600-1720,mw,156 STB,Sinha D,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15851,7,20,0800-0850,r,373 MCK,Peters C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15852,15,20,0800-0850,r,102 PETR,DressenWall A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15853,17,20,0800-0850,r,121 MCK,Speckman J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15854,16,20,0800-0850,r,202 CAS,Wang C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15855,2,28,0900-0950,r,240 TYKE,Speckman J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15856,2,20,0900-0950,r,189 PLC,Wang C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15857,2,28,0900-0950,r,101 PETR,DressenWall A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15858,3,28,0900-0950,r,104 CON,Peters C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15859,1,28,1400-1450,r,340 TYKE,Speckman J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15860,0,28,1400-1450,r,122 MCK,DressenWall A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15861,3,28,1400-1450,r,106 CON,Peters C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15862,7,28,1400-1450,r,233 TYKE,Wang C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15863,4,28,1400-1450,r,373 MCK,Fritze H,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15864,4,28,1500-1550,r,189 PLC,Wang C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15865,0,28,1500-1550,r,101 PETR,DressenWall A,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15866,2,28,1500-1550,r,105 PETR,Speckman J,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15867,1,28,1500-1550,r,301 CON,Peters C,!
STAT 243Z,Elem Statistics I >4,4.00,+ Dis,15868,5,28,1500-1550,r,240C MCK,Fritze H,!
SWAH 101,First Year Swahili,5.00,Lecture,14937,11,25,1200-1250,mtwrf,157 MCK,Bosire M,!8U
SWAH 201,2nd Year Swahili >1,5.00,Lecture,14938,5,15,1400-1450,mtwrf,157 MCK,Bosire M,!8
SWAH 405,Reading,1.00-5.00,Lecture,14939,1,10,-,N/A,N/A,Bosire M,8
TA 121,Scenery & Light Lab,1.00-2.00,Lecture,14942,7,10,-,N/A,025 MTC,Branam B,N/A
TA 122,Costume Lab,1.00-2.00,Lecture,14943,0,2,1400-1550,mw,MTC MTC,Bair H,8
TA 122,Costume Lab,1.00-2.00,Lecture,14944,0,3,1600-1750,mw,MTC MTC,Bair H,8
TA 122,Costume Lab,1.00-2.00,Lecture,14945,1,1,1400-1550,tr,MTC MTC,Bair H,8
TA 122,Costume Lab,1.00-2.00,Lecture,14946,1,2,1600-1750,tr,MTC MTC,Bair H,8
TA 122,Costume Lab,1.00-2.00,Lecture,14947,0,2,1400-1750,f,MTC MTC,Bair H,8
TA 124,Production,1.00-2.00,Lecture,14948,8,10,-,N/A,025 MTC,Branam B,N/A
TA 210,Intro to Design,4.00,Lecture,14949,2,14,1000-1120,tr,193 ESL,Hooker J,!GM
TA 210,Intro to Design,4.00,+ Lab,14950,0,3,1400-1550,mw,123 MTC,Wickham A,N/A
TA 210,Intro to Design,4.00,+ Lab,14951,0,3,1600-1750,mw,123 MTC,Ulcickas E,N/A
TA 210,Intro to Design,4.00,+ Lab,14952,2,3,1400-1550,tr,123 MTC,Wickham A,N/A
TA 210,Intro to Design,4.00,+ Lab,14953,0,3,1600-1750,tr,123 MTC,Ulcickas E,N/A
TA 210,Intro to Design,4.00,+ Lab,14954,0,2,1400-1750,f,123 MTC,Ulcickas E,N/A
TA 211,Theater Production I,4.00,Lecture,14955,5,26,1000-1120,tr,240B MCK,Branam B,G
TA 211,Theater Production I,4.00,+ Lab,14956,0,4,1200-1350,mw,025 MTC,Gibson J,N/A
TA 211,Theater Production I,4.00,+ Lab,14957,2,6,1400-1550,mw,025 MTC,Mauro G,N/A
TA 211,Theater Production I,4.00,+ Lab,14958,1,6,1200-1350,tr,025 MTC,Gibson J,N/A
TA 211,Theater Production I,4.00,+ Lab,14959,1,5,1400-1550,tr,025 MTC,Mauro G,N/A
TA 211,Theater Production I,4.00,+ Lab,14960,1,5,1200-1550,f,025 MTC,Gibson J,N/A
TA 250,Introduction to Acting,4.00,Lecture,14961,0,16,1000-1150,mwf,219 GER,Dulba-Barnett A,G8
TA 250,Introduction to Acting,4.00,Lecture,14962,0,16,1200-1350,mwf,219 GER,Schmor J,G8
TA 250,Introduction to Acting,4.00,Lecture,14963,0,16,1600-1750,mwf,219 GER,Rodley T,G8
TA 271,Intro Theater Arts >1,4.00,Lecture,16335,0,70,1400-1520,tr,123 GSH,Rodley T,!U
TA 321,Scenery Prod Fall Show,1.00-3.00,Lecture,14966,9,10,-,N/A,018 MTC,Hooker J,!
TA 321,Scenery Prod Show 2,1.00-3.00,Lecture,14967,10,10,-,N/A,018 MTC,Hooker J,!
TA 321,Scenery Production,1.00-3.00,Lecture,14968,10,10,-,N/A,018 MTC,Hooker J,!
TA 322,Costume Prod Fall Show,1.00-3.00,Lecture,14969,8,10,-,N/A,123 MTC,Bair H,!8
TA 322,Costume Prod Fall Show,1.00-3.00,Lecture,14969,8,10,-,N/A,123 MTC,Bair H,!8
TA 322,Costume Prod Show 2,1.00-3.00,Lecture,14970,10,10,-,N/A,123 MTC,Bair H,!8
TA 322,Costume Production,1.00-3.00,Lecture,14971,9,10,-,N/A,123 MTC,Bair H,!8
TA 322,Costume Prod Wardrobe,1.00-3.00,Lecture,15657,8,10,-,N/A,123 MTC,De Jong J,!8
TA 322,Costume Prod Design,1.00-3.00,Lecture,15658,5,5,-,N/A,123 MTC,De Jong J,!8
TA 323,Lightng Prod Fall Show,1.00-3.00,Lecture,14972,10,10,-,N/A,018 MTC,Rose J,!8
TA 323,Lighting Prod Show 2,1.00-3.00,Lecture,14973,10,10,-,N/A,018 MTC,Rose J,!8
TA 323,Lighting Production,1.00-3.00,Lecture,14974,10,10,-,N/A,018 MTC,Rose J,!8
TA 324,Prod Dramaturgy,1.00-3.00,Lecture,14975,10,10,tba,tba,tba,STAFF,N/A
TA 324,Prod Projections,1.00-3.00,Lecture,14976,10,10,-,N/A,018 MTC,Branam B,N/A
TA 324,Prod Properties,1.00-3.00,Lecture,14977,10,10,-,N/A,018 MTC,Hooker J,N/A
TA 324,Prod Sound Show 1,1.00-3.00,Lecture,14978,8,10,-,N/A,018 MTC,Branam B,N/A
TA 324,Production Sound,1.00-3.00,Lecture,14979,10,10,-,N/A,018 MTC,Branam B,N/A
TA 324,Prod Stage Mgmt Show 1,1.00-3.00,Lecture,14980,8,10,-,N/A,018 MTC,Rose J,8
TA 324,Prod Stage Management,1.00-3.00,Lecture,14981,10,10,-,N/A,018 MTC,Rose J,8
TA 324,Production,1.00-3.00,Lecture,14982,8,10,tba,tba,tba,STAFF,N/A
TA 325,Performance Show 1,1.00-3.00,Lecture,14983,10,10,tba,tba,tba,STAFF,N/A
TA 325,Performance Show 2,1.00-3.00,Lecture,14984,10,10,tba,tba,tba,STAFF,N/A
TA 325,Performance,1.00-3.00,Lecture,14985,10,10,tba,tba,tba,STAFF,N/A
TA 367,History of Theater I >1,4.00,Lecture,14986,3,50,1200-1320,mwf,112 LIL,Najjar M,G
TA 401,Research,1.00-4.00,Lecture,14987,10,10,tba,tba,tba,STAFF,N/A
TA 404,Internship,1.00-12.00,Lecture,16499,4,5,-,N/A,N/A,De Jong J,N/A
TA 405,Reading,1.00-4.00,Lecture,14988,9,10,tba,tba,tba,STAFF,N/A
TA 406,Practicum,1.00-12.00,Lecture,14989,9,10,tba,tba,tba,STAFF,N/A
TA 406,Practicum,1.00-12.00,Lecture,14990,10,10,tba,tba,tba,STAFF,N/A
TA 411,Costume History I,4.00,Lecture,16314,0,24,1000-1150,mwf,202 TYKE,De Jong J,N/A
TA 445,Top Stage Management,4.00,Lecture,14992,0,15,1200-1350,tr,202 TYKE,Rose J,G8
TA 452,Top Act Shakespeare I,4.00,Lecture,14994,7,16,1400-1550,mwf,219 GER,Schmor J,!G8
UGST 111,Top Latinx ARC,1.00,Lecture,15081,13,35,1400-1450,w,1201 BEAN,Herrera T,N/A
UGST 111,Top Global ARC,1.00,Lecture,15082,62,100,1600-1650,w,123 GSH,Fischer M,N/A
UGST 111,Top Art + Design ARC,2.00,Lecture,15080,8,20,1600-1750,t,101 HAM,Dahl S,U
UGST 111,Top Art + Design ARC,2.00,Lecture,15083,0,20,1000-1150,r,101 HAM,Ching I,8U
UGST 112,Top Media Soc Act ARC,1.00,Lecture,15084,24,50,1400-1520,w,140 TYKE,Brandow D,N/A
UGST 112,Top Thrive ARC,1.00,Lecture,15090,20,40,1600-1720,r,204 TYKE,Russell C,8
UGST 112,Top Perform Arts ARC,2.00,Lecture,15085,17,80,1900-2050,m,123 GSH,Hsieh K,8
UGST 112,Top Health Science ARC,2.00,Lecture,15087,39,60,1600-1750,t,204 TYKE,Snodgrass J,N/A
UGST 112,Top Env Leaders ARC,2.00,Lecture,15088,12,49,1500-1550,tr,117 ED,Stoeckl S,8
UGST 112,Top LGBTQIA ARC,2.00,Lecture,15089,21,36,1600-1750,w,233 TYKE,Herrera A,N/A
UGST 112,Top Sustainab City ARC,2.00,Lecture,15091,17,40,1400-1520,t,207 UNTH,Schlossberg M,8
UGST 112,Top Women Sci Math ARC,2.00,Lecture,16342,17,74,1600-1750,m,1207 BEAN,Sylwestrak E,N/A
UGST 399,Sp St DucksRISE,1.00,Lecture,15099,33,100,1700-1820,t,123 GSH,Crawford F,N/A
UGST 399,Sp St Teaching Academy,1.00,Lecture,16227,7,20,1630-1750,t,240B MCK,Dragoo C,N/A
UGST 399,Sp St Teaching Academy,1.00,Lecture,16228,19,20,-,N/A,N/A,Dragoo C,N/A
UGST 404,Internship,1.00-12.00,Lecture,15101,5,25,-,N/A,N/A,Amtmann D,N/A
UGST 407,Sem Intl Cultural Serv,2.00,Lecture,15103,10,15,1000-1150,f,103 GSH,Zhang Y,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,Lecture,15105,1,200,1000-1120,tr,177 LA,Herrera A,8
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15106,0,25,1200-1250,w,103 PETR,Lindgren R,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15107,0,25,1300-1350,w,101 PETR,Lindgren R,!U
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15108,0,25,1600-1650,r,101 PETR,Nobowati Z,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15109,1,25,1700-1750,r,251 STB,Nobowati Z,!U
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15110,0,25,1000-1050,f,184 PLC,Guzman J,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15111,0,25,1100-1150,f,184 PLC,Guzman J,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15112,0,25,1200-1250,f,101 VOL,Stephens J,N/A
WGS 101,Intro Wom & Gender St >2 >IP >US,4.00,+ Dis,15113,0,25,1300-1350,f,140 TYKE,Stephens J,N/A
WGS 221,Bodies and Power >2 >IP >US,4.00,Lecture,15114,1,74,1200-1320,tr 9/26-10/08,128 CHI,Herrera A,!8U
WGS 221,Bodies and Power >2 >IP >US,4.00,Lecture,15114,1,74,1200-1320,tr 10/09-12/03,101 LIB,N/A,N/A
WGS 261,Gender & Popular Cultr >1 >AC >US,4.00,Lecture,15115,1,40,1000-1120,mw,302 GER,Saavedra Y,N/A
WGS 321,Fem Pers: Id/Race/Cul >2 >AC >US,4.00,Lecture,15116,1,80,1200-1320,mw,240A MCK,Saavedra Y,!
WGS 350,Lit as Feminist Theory >1 >IP >US,4.00,Lecture,15686,21,40,1000-1120,tr,301 GER,Millan I,!
